date,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,ozone,temperature_2m_mean,precipitation_sum,windspeed_10m_max,relative_humidity_2m_mean,cough,asthma,pm25_score,multi_pollutant_score,weather_score,health_proxy_score,health_risk_score,risk_children,risk_elderly,risk_asthma,risk_healthy,risk_level
2024-01-10,32.94166666666667,47.775,1080.1666666666667,17.154166666666665,82.125,10.8,0.0,9.4,61,87.0,22.0,46.91250000000001,43.61,54.79,61.0,49.78,62.22,50.17,50.21,49.78,High
2024-01-11,49.32083333333333,71.7,878.25,14.275,94.33333333333331,9.1,0.0,7.9,72,87.0,22.0,64.32083333333333,40.32,64.02,61.0,57.76,72.2,57.75,60.19,57.76,High
2024-01-12,44.80416666666667,65.3625,1081.6666666666667,17.733333333333334,97.04166666666669,10.7,0.0,8.1,70,87.0,22.0,59.80416666666667,46.59,60.73,61.0,56.87,71.09,56.91,58.4,56.87,High
2024-01-13,38.50416666666667,55.79166666666666,1240.0416666666667,19.375,90.91666666666669,11.5,0.0,6.1,68,87.0,22.0,53.50416666666667,49.25,61.8,61.0,55.22,69.03,55.64,55.39,55.22,High
2024-01-14,37.645833333333336,54.24583333333334,1256.3333333333333,19.329166666666666,89.5,11.6,0.0,7.7,66,82.0,14.0,52.645833333333336,49.22,58.41,54.8,53.27,66.59,53.55,53.24,53.27,High
2024-01-15,34.045833333333334,48.9125,1085.25,18.7875,78.625,11.1,0.0,7.8,68,82.0,14.0,48.56875,44.41,59.79,54.8,50.71,63.39,51.27,50.28,50.71,High
2024-01-16,36.833333333333336,52.93333333333334,1071.75,18.066666666666663,80.875,10.5,1.5,5.6,75,82.0,14.0,51.833333333333336,44.01,66.89,54.8,53.33,66.66,54.09,53.22,53.33,High
2024-01-17,39.85833333333333,57.30416666666667,1025.2083333333333,16.645833333333332,86.83333333333333,8.9,0.3,4.8,84,82.0,14.0,54.85833333333333,43.17,74.08,54.8,55.77,69.71,56.73,56.71,55.77,High
2024-01-18,36.10416666666666,52.17083333333333,814.625,12.591666666666669,95.04166666666669,8.3,0.7,8.9,83,82.0,14.0,51.10416666666666,38.13,68.3,54.8,51.85,64.81,52.71,55.61,51.85,High
2024-01-19,44.1,65.54583333333333,975.4583333333334,16.099999999999998,90.66666666666669,8.1,0.0,8.9,81,82.0,14.0,59.1,42.62,67.71,54.8,56.06,70.08,56.49,57.56,56.06,High
2024-01-20,41.0,61.15833333333333,1010.6666666666666,16.2375,86.125,8.7,0.0,7.5,74,82.0,14.0,56.0,42.5,66.01,54.8,54.45,68.06,54.95,55.38,54.45,High
2024-01-21,40.54583333333333,59.62083333333333,1011.1666666666666,16.5125,93.625,8.7,0.0,11.5,62,77.0,19.0,55.54583333333333,43.98,54.86,53.8,52.26,65.32,52.22,54.09,52.26,High
2024-01-22,37.7875,55.07916666666667,888.9583333333334,14.741666666666667,92.66666666666669,8.9,0.0,8.2,62,77.0,19.0,52.7875,40.57,59.55,53.8,51.24,64.05,51.58,53.9,51.24,High
2024-01-23,36.32083333333333,53.63333333333333,936.0833333333334,16.425,87.70833333333333,9.1,0.9,6.2,70,77.0,19.0,51.32083333333333,41.8,65.71,53.8,52.19,65.24,52.91,53.79,52.19,High
2024-01-24,39.275,58.49583333333334,787.75,13.079166666666666,91.16666666666669,9.4,0.5,6.2,71,77.0,19.0,54.275,37.47,65.74,53.8,52.3,65.38,52.87,55.41,52.3,High
2024-01-25,36.833333333333336,54.29166666666666,821.875,13.166666666666666,95.16666666666669,8.9,0.1,10.6,68,77.0,19.0,51.833333333333336,38.72,58.52,53.8,50.19,62.74,50.52,53.78,50.19,High
2024-01-26,31.883333333333336,46.395833333333336,910.0416666666666,13.204166666666666,90.08333333333331,9.1,0.0,13.6,61,77.0,19.0,45.325,39.23,50.75,53.8,46.16,57.7,46.43,49.1,46.16,High
2024-01-27,40.9,62.375,827.875,9.920833333333333,99.125,9.3,0.0,9.0,61,77.0,19.0,55.9,36.88,57.39,53.8,51.13,63.91,51.2,55.63,51.13,High
2024-01-28,44.395833333333336,67.675,824.6666666666666,11.979166666666666,99.0,9.2,0.0,6.8,67,71.0,19.0,59.395833333333336,38.45,63.39,50.2,53.58,66.97,53.78,57.5,53.58,High
2024-01-29,43.77916666666667,66.79583333333333,941.0,14.9,89.75,10.5,0.0,8.4,66,71.0,19.0,58.77916666666667,40.99,58.83,50.2,53.06,66.32,53.06,54.83,53.06,High
2024-01-30,51.425,78.50833333333334,973.7916666666666,14.208333333333334,91.125,9.8,0.8,5.4,73,71.0,19.0,66.425,41.16,67.26,50.2,57.84,72.3,57.88,59.42,57.84,High
2024-01-31,55.57083333333333,84.88333333333334,949.625,11.945833333333333,102.625,10.3,0.0,9.2,71,71.0,19.0,70.15021929824562,40.91,60.04,50.2,57.83,72.29,57.32,61.19,57.83,High
2024-02-01,64.58333333333333,97.59166666666664,1102.625,16.116666666666667,95.5,8.5,0.0,10.3,81,71.0,19.0,72.5219298245614,45.35,65.07,50.2,60.89,76.11,60.52,61.84,60.89,Very High
2024-02-02,36.63333333333333,55.9,802.9583333333334,10.920833333333334,92.20833333333331,9.8,0.0,10.5,64,71.0,19.0,51.63333333333333,36.15,55.75,50.2,48.37,60.46,48.58,52.12,48.37,High
2024-02-03,29.854166666666668,43.825,778.375,11.495833333333332,89.95833333333333,10.9,0.0,10.9,63,71.0,19.0,42.28125,35.87,53.26,50.2,44.06,55.08,44.61,47.97,44.06,High
2024-02-04,50.49166666666667,73.24166666666666,931.625,14.704166666666666,79.41666666666667,9.0,1.2,10.5,87,77.0,17.0,65.49166666666667,38.97,66.68,53.0,57.23,71.54,57.28,57.44,57.23,High
2024-02-05,38.35833333333333,57.02916666666667,893.7916666666666,11.6625,80.04166666666667,10.4,0.0,14.7,78,77.0,17.0,53.35833333333333,36.08,54.65,53.0,49.24,61.55,49.31,50.9,49.24,High
2024-02-06,26.77083333333333,39.6125,824.75,10.529166666666669,90.95833333333331,9.5,0.0,12.4,73,77.0,17.0,37.65624999999999,35.95,57.16,53.0,43.43,54.29,44.41,47.72,43.43,High
2024-02-07,25.2,36.2375,727.3333333333334,10.229166666666666,94.25,9.7,0.0,13.5,68,77.0,17.0,35.3,34.8,53.1,53.0,41.39,51.74,42.28,46.63,41.39,High
2024-02-08,30.933333333333334,44.65833333333333,638.1666666666666,8.641666666666667,98.91666666666669,9.7,0.0,14.1,70,77.0,17.0,43.9,32.97,53.06,53.0,44.36,55.45,44.82,50.41,44.36,High
2024-02-09,44.38333333333333,63.88333333333333,617.75,9.2625,103.70833333333331,10.1,0.0,8.2,74,77.0,17.0,59.38333333333333,33.96,63.09,53.0,52.81,66.01,53.0,58.64,52.81,High
2024-02-10,34.829166666666666,50.225,920.7916666666666,13.875,95.875,12.0,0.0,9.2,64,77.0,17.0,49.74375,40.89,54.77,53.0,49.02,61.28,49.28,52.29,49.02,High
2024-02-11,28.525,41.025,692.1666666666666,11.229166666666666,99.75,12.0,0.1,7.5,62,87.0,27.0,40.287499999999994,35.99,56.46,63.0,45.85,57.31,46.66,51.47,45.85,High
2024-02-12,27.866666666666664,39.96666666666667,731.5,12.3875,94.91666666666669,13.3,0.0,9.7,58,87.0,27.0,39.3,36.7,49.72,63.0,44.29,55.36,44.81,48.97,44.29,High
2024-02-13,33.69583333333333,48.225,778.0416666666666,12.108333333333334,103.375,13.2,0.0,8.8,56,87.0,27.0,48.04375,38.59,50.34,63.0,48.38,60.48,48.5,53.56,48.38,High
2024-02-14,47.59166666666667,68.95833333333333,854.6666666666666,13.854166666666666,100.08333333333331,11.7,0.4,6.1,63,87.0,27.0,62.59166666666667,40.58,59.39,63.0,56.51,70.64,56.35,59.92,56.51,High
2024-02-15,44.35416666666666,66.32083333333334,886.875,12.570833333333333,104.75,13.5,0.0,11.7,51,87.0,27.0,59.35416666666666,40.82,43.45,63.0,52.09,65.11,51.29,56.37,52.09,High
2024-02-16,36.94166666666667,54.48333333333333,880.75,11.570833333333333,105.875,13.8,0.0,10.3,58,87.0,27.0,51.94166666666667,40.11,48.15,63.0,49.88,62.35,49.69,54.91,49.88,High
2024-02-17,34.03333333333333,49.98333333333333,667.5833333333334,8.7125,106.58333333333331,13.4,0.0,8.3,68,87.0,27.0,48.55,34.75,55.97,63.0,48.75,60.94,49.12,55.4,48.75,High
2024-02-18,35.979166666666664,52.3875,663.5833333333334,9.170833333333333,113.625,13.1,0.0,9.6,71,82.0,29.0,50.979166666666664,36.23,55.7,60.8,49.71,62.14,49.95,57.04,49.71,High
2024-02-19,44.92083333333333,65.23333333333333,779.7083333333334,10.329166666666667,122.45833333333331,13.0,0.0,12.6,68,82.0,29.0,59.92083333333333,40.37,50.05,60.8,53.19,66.49,52.7,60.51,53.19,High
2024-02-20,22.9875,35.916666666666664,657.4583333333334,8.570833333333333,95.625,14.6,0.1,16.1,57,82.0,29.0,31.981250000000003,32.66,37.95,60.8,37.67,47.09,37.97,43.84,37.67,Moderate
2024-02-21,23.6,42.458333333333336,505.5416666666667,8.808333333333334,84.875,13.4,1.1,13.6,65,82.0,29.0,32.900000000000006,28.78,46.73,60.8,38.82,48.52,39.51,44.13,38.82,Moderate
2024-02-22,27.275,45.65833333333333,478.7916666666667,8.758333333333333,90.25,11.3,1.0,14.2,71,82.0,29.0,38.412499999999994,29.23,51.2,60.8,42.03,52.54,42.67,47.85,42.03,High
2024-02-23,25.78333333333333,41.2125,528.75,9.604166666666666,95.70833333333331,10.7,0.0,11.4,56,82.0,29.0,36.175,31.57,49.78,60.8,41.44,51.8,42.12,47.69,41.44,High
2024-02-24,23.20833333333333,35.90833333333334,477.2083333333333,8.433333333333334,102.33333333333331,12.0,0.2,9.7,46,82.0,29.0,32.31249999999999,30.96,46.31,60.8,39.05,48.81,39.75,46.75,39.05,Moderate
2024-02-25,26.29583333333333,39.79166666666666,511.2916666666667,8.8375,103.16666666666669,11.8,0.0,8.6,45,82.0,19.0,36.943749999999994,31.93,47.8,56.8,40.84,51.05,41.38,48.2,40.84,High
2024-02-26,25.6,38.10833333333333,553.0,9.525,101.83333333333331,12.6,0.0,12.9,45,82.0,19.0,35.9,32.89,40.28,56.8,39.16,48.95,39.38,46.11,39.16,Moderate
2024-02-27,24.5,35.725,584.6666666666666,9.779166666666669,94.33333333333331,13.3,0.0,13.2,51,82.0,19.0,34.25,32.32,41.47,56.8,38.59,48.24,38.96,44.52,38.59,Moderate
2024-02-28,23.308333333333334,38.35,522.125,7.729166666666667,99.08333333333331,15.0,0.0,16.5,50,82.0,19.0,32.4625,30.53,33.82,56.8,35.9,44.88,35.97,43.16,35.9,Moderate
2024-02-29,24.42083333333333,37.99166666666667,506.0416666666667,8.095833333333333,102.08333333333331,14.2,0.0,10.8,63,82.0,19.0,34.131249999999994,31.08,49.01,56.8,39.74,49.68,40.49,47.28,39.74,Moderate
2024-03-01,30.054166666666664,44.09583333333333,595.4583333333334,9.0375,112.45833333333331,14.4,0.0,11.6,67,82.0,19.0,42.58125,34.9,49.26,56.8,44.13,55.16,44.46,52.02,44.13,High
2024-03-02,33.891666666666666,49.54583333333333,584.9583333333334,8.183333333333334,108.70833333333331,14.3,4.0,12.0,76,82.0,19.0,48.3375,33.44,52.65,56.8,46.74,58.42,46.96,54.09,46.74,High
2024-03-03,26.75,42.975,471.375,9.583333333333334,78.45833333333333,13.3,5.8,6.6,85,75.0,23.0,37.625,27.81,65.94,54.2,43.32,54.15,44.74,47.56,43.32,High
2024-03-04,18.02083333333333,29.075,357.375,6.995833333333334,82.58333333333333,14.0,0.0,10.1,67,75.0,23.0,24.531249999999993,24.72,52.04,54.2,34.53,43.16,35.91,40.89,34.53,Moderate
2024-03-05,12.408333333333331,18.4,386.25,6.708333333333333,91.70833333333331,15.3,0.0,15.1,46,75.0,23.0,16.54444444444444,26.45,33.81,54.2,28.12,35.15,28.99,35.97,28.12,Moderate
2024-03-06,13.791666666666666,19.98333333333333,444.2083333333333,7.745833333333334,93.33333333333331,15.1,0.0,13.2,44,75.0,23.0,18.38888888888889,28.42,36.07,54.2,29.8,37.25,30.69,37.34,29.8,Moderate
2024-03-07,15.654166666666669,24.325,430.5833333333333,6.895833333333333,101.91666666666669,15.4,0.0,14.1,45,75.0,23.0,20.981250000000003,28.96,34.75,54.2,30.71,38.39,31.4,39.41,30.71,Moderate
2024-03-08,16.041666666666668,24.75,397.5833333333333,6.083333333333333,102.25,15.6,0.0,13.8,56,75.0,23.0,21.5625,27.87,39.64,54.2,31.65,39.56,32.55,40.65,31.65,Moderate
2024-03-09,18.42083333333333,27.02083333333333,474.25,7.854166666666667,100.25,15.0,0.0,13.7,59,75.0,23.0,25.131249999999994,30.11,41.88,54.2,34.09,42.61,34.92,42.01,34.09,Moderate
2024-03-10,24.9,35.858333333333334,530.875,8.158333333333333,111.54166666666669,16.2,0.0,10.0,60,73.0,14.0,34.849999999999994,33.08,46.26,49.4,38.87,48.59,39.44,47.45,38.87,Moderate
2024-03-11,34.983333333333334,50.66666666666666,567.4583333333334,8.041666666666666,130.5,16.1,0.0,11.7,68,73.0,14.0,49.975,36.7,47.27,49.4,46.03,57.54,45.89,56.11,46.03,High
2024-03-12,26.79583333333333,39.19166666666667,487.875,6.504166666666666,116.45833333333331,16.5,0.0,14.6,58,73.0,14.0,37.693749999999994,31.93,38.1,49.4,38.09,47.61,38.11,47.63,38.09,Moderate
2024-03-13,18.070833333333333,26.7375,409.6666666666667,6.525,107.08333333333331,16.5,0.0,12.6,55,73.0,14.0,24.60625,29.21,39.81,49.4,32.52,40.65,33.28,41.83,32.52,Moderate
2024-03-14,16.325,25.27083333333333,397.75,6.033333333333334,107.45833333333331,17.3,0.0,16.3,42,73.0,14.0,21.987499999999997,28.7,27.63,49.4,28.91,36.14,29.19,38.54,28.91,Moderate
2024-03-15,15.325,25.02916666666667,386.6666666666667,7.0125,102.66666666666669,17.5,0.0,11.4,44,73.0,14.0,20.4875,28.52,35.57,49.4,29.85,37.31,30.6,38.81,29.85,Moderate
2024-03-16,19.59583333333333,31.15,412.5833333333333,8.275,110.125,16.7,0.0,13.0,39,73.0,14.0,26.893749999999997,31.16,32.09,49.4,32.38,40.48,32.64,41.59,32.38,Moderate
2024-03-17,24.7375,41.1125,464.5833333333333,9.133333333333333,103.04166666666669,17.7,0.0,13.5,30,82.0,24.0,34.60625,31.45,26.15,58.8,35.76,44.7,35.33,43.34,35.76,Moderate
2024-03-18,27.820833333333336,42.94583333333333,490.4166666666667,8.3875,108.75,16.8,0.0,11.6,38,82.0,24.0,39.23125,32.19,33.63,58.8,39.29,49.11,39.01,47.4,39.29,Moderate
2024-03-19,33.766666666666666,52.25416666666666,503.2083333333333,8.704166666666667,111.20833333333331,16.7,1.2,12.2,41,82.0,24.0,48.15,33.05,34.15,58.8,43.17,53.96,42.47,51.04,43.17,High
2024-03-20,56.35833333333333,86.25833333333333,577.0,10.366666666666667,97.25,15.2,6.7,8.6,64,82.0,24.0,70.35745614035088,33.16,51.4,58.8,55.53,69.41,54.59,59.93,55.53,High
2024-03-21,20.2625,28.675,470.125,8.158333333333333,102.79166666666669,14.0,6.6,11.3,82,82.0,24.0,27.893749999999997,30.71,56.67,58.8,38.99,48.74,40.43,47.05,38.99,Moderate
2024-03-22,25.641666666666666,36.91666666666666,461.8333333333333,7.029166666666666,96.0,14.4,0.8,12.9,81,82.0,24.0,35.9625,28.55,53.31,58.8,41.0,51.25,41.87,48.07,41.0,High
2024-03-23,34.19166666666667,53.42916666666667,464.0,6.858333333333333,109.625,14.9,6.2,11.3,84,82.0,24.0,48.78750000000001,30.72,56.33,58.8,47.28,59.1,47.66,55.43,47.28,High
2024-03-24,46.8625,72.3,548.75,8.225,107.66666666666669,15.7,2.5,7.8,83,77.0,21.0,61.8625,32.76,60.08,54.6,53.14,66.42,53.05,59.8,53.14,High
2024-03-25,47.05833333333334,72.25,557.9166666666666,9.154166666666669,103.0,15.6,2.5,10.7,83,77.0,21.0,62.05833333333334,32.86,55.86,54.6,52.4,65.5,52.09,58.25,52.4,High
2024-03-26,41.21666666666667,67.66250000000001,527.5833333333334,9.4,97.5,16.6,1.0,11.6,76,77.0,21.0,56.21666666666667,31.68,50.18,54.6,48.63,60.79,48.33,54.15,48.63,High
2024-03-27,46.0875,74.27083333333333,592.8333333333334,9.020833333333334,108.25,16.6,2.0,8.9,85,77.0,21.0,61.0875,34.15,58.09,54.6,52.78,65.97,52.63,59.23,52.78,High
2024-03-28,43.6375,67.1125,526.75,7.524999999999999,113.25,17.2,1.8,7.6,87,77.0,21.0,58.6375,32.8,60.1,54.6,51.86,64.82,51.94,59.61,51.86,High
2024-03-29,48.04583333333333,76.08749999999999,529.3333333333334,9.175,113.45833333333331,17.6,2.2,8.6,86,77.0,21.0,63.04583333333333,34.19,57.63,54.6,53.48,66.85,53.21,60.69,53.48,High
2024-03-30,34.13333333333333,52.708333333333336,577.125,9.895833333333334,98.08333333333331,18.4,0.7,13.0,78,77.0,21.0,48.7,32.92,46.54,54.6,45.21,56.51,45.1,50.89,45.21,High
2024-03-31,24.454166666666666,39.5375,460.75,7.983333333333333,103.20833333333331,18.7,0.0,19.5,68,62.0,17.0,34.18125,30.5,32.1,44.0,34.32,42.9,34.21,42.18,34.32,Moderate
2024-04-01,16.287499999999998,25.916666666666668,355.5,5.925,106.625,19.2,0.0,16.1,60,62.0,17.0,21.93125,27.84,33.11,44.0,28.95,36.19,29.51,38.67,28.95,Moderate
2024-04-02,20.691666666666663,31.65,407.0833333333333,6.675,123.125,20.1,0.0,16.9,56,62.0,17.0,28.537499999999994,31.97,28.99,44.0,31.81,39.76,31.83,42.91,31.81,Moderate
2024-04-03,20.941666666666663,31.229166666666668,433.2083333333333,6.979166666666667,129.70833333333334,20.1,0.0,14.5,55,62.0,17.0,28.912499999999994,33.7,32.16,44.0,33.02,41.28,33.18,44.77,33.02,Moderate
2024-04-04,18.45,28.98333333333333,406.9166666666667,6.870833333333334,111.70833333333331,20.9,0.0,16.8,46,62.0,17.0,25.174999999999997,30.22,23.79,44.0,28.98,36.22,28.91,38.79,28.98,Moderate
2024-04-05,20.891666666666666,34.82083333333333,438.6666666666667,7.308333333333334,111.875,21.2,0.0,14.5,45,62.0,17.0,28.8375,31.07,26.41,44.0,31.18,38.98,31.06,40.62,31.18,Moderate
2024-04-06,17.51666666666667,30.71666666666667,379.6666666666667,6.375,106.45833333333331,20.8,0.0,17.4,45,62.0,17.0,23.775000000000006,28.54,22.6,44.0,27.76,34.7,27.71,37.18,27.76,Moderate
2024-04-07,17.520833333333332,29.65416666666667,345.7916666666667,5.616666666666667,117.45833333333331,20.3,0.0,14.5,43,53.0,15.0,23.78125,29.26,26.75,37.8,27.85,34.81,28.0,38.92,27.85,Moderate
2024-04-08,22.391666666666666,35.12083333333333,416.0833333333333,6.908333333333334,124.0,19.6,0.0,11.1,39,53.0,15.0,31.0875,32.43,31.07,37.8,32.43,40.54,32.43,43.43,32.43,Moderate
2024-04-09,33.99166666666667,50.90833333333333,568.0,8.679166666666665,129.95833333333334,19.7,0.0,13.5,35,53.0,15.0,48.4875,37.12,25.63,37.8,39.47,49.34,38.33,49.43,39.47,Moderate
2024-04-10,25.916666666666668,40.47083333333333,511.375,8.395833333333334,123.0,20.2,0.0,18.1,30,53.0,15.0,36.375,34.89,15.92,37.8,32.13,40.16,31.1,42.09,32.13,Moderate
2024-04-11,24.6125,38.65833333333333,510.375,8.204166666666667,125.375,19.1,0.5,11.9,43,53.0,15.0,34.41875,35.11,32.25,37.8,34.66,43.32,34.56,45.06,34.66,Moderate
2024-04-12,31.59583333333333,50.18333333333334,506.9583333333333,7.516666666666667,125.58333333333331,19.3,0.1,14.8,49,53.0,15.0,44.89375,34.55,30.21,37.8,38.31,47.89,37.57,48.36,38.31,Moderate
2024-04-13,39.91666666666666,67.50833333333334,535.2916666666666,7.683333333333334,129.20833333333334,20.4,0.0,14.2,47,53.0,15.0,54.91666666666666,35.71,28.79,37.8,42.32,52.9,41.02,52.18,42.32,High
2024-04-14,37.766666666666666,64.47083333333333,529.625,7.266666666666667,130.20833333333334,21.1,0.0,16.1,47,60.0,17.0,52.766666666666666,35.46,25.0,42.8,41.39,51.74,40.0,51.59,41.39,High
2024-04-15,35.458333333333336,57.62916666666666,513.2916666666666,6.254166666666666,129.75,22.8,0.0,15.9,45,60.0,17.0,50.458333333333336,34.33,22.18,42.8,39.62,49.52,38.21,50.14,39.62,Moderate
2024-04-16,35.9,61.63333333333333,485.7916666666667,6.820833333333333,122.29166666666669,22.3,0.2,14.8,53,60.0,17.0,50.9,33.13,27.92,42.8,40.65,50.81,39.5,50.2,40.65,High
2024-04-17,28.0,46.25833333333333,458.3333333333333,6.941666666666666,122.29166666666669,21.9,0.0,16.0,53,60.0,17.0,39.5,32.81,26.66,42.8,35.75,44.69,35.11,45.96,35.75,Moderate
2024-04-18,28.65833333333333,43.45,487.9583333333333,6.245833333333334,137.45833333333334,22.3,0.0,10.6,55,60.0,17.0,40.4875,35.23,35.08,42.8,38.44,48.05,38.17,50.52,38.44,Moderate
2024-04-19,34.65416666666667,55.59583333333333,527.4166666666666,6.720833333333334,139.20833333333334,22.0,0.0,17.9,59,60.0,17.0,49.48125,36.49,26.25,42.8,40.59,50.74,39.42,52.19,40.59,High
2024-04-20,23.945833333333336,39.2,405.0833333333333,5.270833333333333,119.58333333333331,22.7,0.0,20.6,47,60.0,17.0,33.41875,30.22,17.02,42.8,30.75,38.44,29.93,41.45,30.75,Moderate
2024-04-21,18.05,33.02916666666667,353.0,5.1375,143.33333333333334,23.2,0.0,18.9,29,56.0,20.0,24.575000000000003,33.29,10.72,41.6,26.54,33.17,25.84,40.87,26.54,Moderate
2024-04-22,19.975,34.56666666666667,393.625,5.395833333333333,137.33333333333334,23.3,0.0,17.9,36,56.0,20.0,27.462500000000002,33.11,14.65,41.6,28.43,35.54,27.79,41.67,28.43,Moderate
2024-04-23,20.73333333333333,36.28333333333333,360.25,5.1000000000000005,147.70833333333334,22.6,0.0,18.4,35,56.0,20.0,28.599999999999994,34.1,14.41,41.6,29.09,36.36,28.38,43.75,29.09,Moderate
2024-04-24,23.85833333333333,38.09166666666667,430.875,6.4375,144.66666666666666,23.1,0.0,17.8,33,56.0,20.0,33.287499999999994,35.72,13.79,41.6,31.24,39.05,30.27,44.76,31.24,Moderate
2024-04-25,26.9125,41.59583333333333,482.7916666666667,6.55,151.75,22.7,0.0,16.6,33,56.0,20.0,37.868750000000006,37.77,16.12,41.6,34.05,42.56,32.97,48.01,34.05,Moderate
2024-04-26,26.8125,39.88333333333333,480.125,6.5625,147.16666666666666,23.4,0.0,16.9,33,56.0,20.0,37.71875,36.98,14.74,41.6,33.52,41.9,32.37,46.92,33.52,Moderate
2024-04-27,24.3,37.49166666666667,423.125,5.866666666666667,142.70833333333334,23.9,0.0,17.8,36,56.0,20.0,33.95,34.82,14.0,41.6,31.33,39.16,30.33,44.71,31.33,Moderate
2024-04-28,17.945833333333333,39.375,341.3333333333333,5.0625,134.70833333333334,23.5,0.0,17.7,39,50.0,18.0,24.41875,31.62,15.97,37.2,26.45,33.06,26.02,39.77,26.45,Moderate
2024-04-29,19.204166666666666,35.11666666666667,350.0,5.354166666666667,135.875,23.9,0.0,16.1,32,50.0,18.0,26.30625,32.18,14.84,37.2,27.12,33.9,26.54,40.4,27.12,Moderate
2024-04-30,18.25,35.0375,367.9166666666667,5.791666666666667,130.04166666666666,24.2,0.0,17.2,31,50.0,18.0,24.875,31.83,12.36,37.2,25.96,32.45,25.33,38.43,25.96,Moderate
2024-05-01,16.483333333333334,27.5125,369.5416666666667,6.104166666666667,126.04166666666669,22.8,0.0,17.7,27,50.0,18.0,22.225,31.43,13.05,37.2,24.94,31.18,24.48,36.98,24.94,Moderate
2024-05-02,17.224999999999998,34.204166666666666,399.0,6.729166666666667,143.75,21.7,0.0,15.7,25,50.0,18.0,23.3375,35.33,17.52,37.2,27.25,34.06,26.96,41.21,27.25,Moderate
2024-05-03,30.48333333333333,53.50833333333333,555.8333333333334,7.791666666666667,163.95833333333334,22.8,0.0,12.4,31,50.0,18.0,43.224999999999994,41.9,21.43,37.2,37.63,47.04,36.54,52.32,37.63,Moderate
2024-05-04,39.04166666666666,63.18333333333334,569.5,6.9,164.29166666666666,23.0,0.0,18.4,34,50.0,18.0,54.04166666666666,41.44,13.45,37.2,40.25,50.31,38.22,54.57,40.25,High
2024-05-05,43.645833333333336,70.00833333333334,549.0,6.75,152.375,22.5,0.0,15.4,43,49.0,19.0,58.645833333333336,39.03,22.47,37.0,43.26,54.08,41.45,55.97,43.26,High
2024-05-06,47.3375,77.80833333333334,498.8333333333333,5.824999999999999,139.08333333333334,22.6,0.0,16.2,50,49.0,19.0,62.3375,35.32,24.14,37.0,44.14,55.18,42.23,55.38,44.14,High
2024-05-07,43.35833333333333,68.08333333333333,427.2083333333333,6.075,120.75,18.7,11.5,6.3,82,49.0,19.0,58.35833333333333,31.39,57.9,37.0,48.32,60.4,48.3,57.68,48.32,High
2024-05-08,26.46666666666667,39.833333333333336,430.1666666666667,8.275,106.0,17.8,15.3,10.3,87,49.0,19.0,37.2,30.74,55.25,37.0,39.16,48.95,40.07,47.29,39.16,Moderate
2024-05-09,26.98333333333333,42.16666666666666,496.1666666666667,9.6125,101.08333333333331,19.1,6.0,11.2,79,49.0,19.0,37.974999999999994,31.98,48.73,37.0,38.48,48.1,39.02,45.43,38.48,Moderate
2024-05-10,28.9875,45.01666666666667,519.125,10.1,113.0,19.5,4.2,7.3,78,49.0,19.0,40.98125,34.7,53.62,37.0,41.34,51.68,41.97,49.45,41.34,High
2024-05-11,34.666666666666664,52.8375,495.5416666666667,8.125,114.83333333333331,19.5,5.1,7.3,84,49.0,19.0,49.5,33.07,56.19,37.0,44.86,56.08,45.19,53.25,44.86,High
2024-05-12,22.354166666666668,32.483333333333334,420.8333333333333,7.704166666666667,113.875,19.1,14.5,8.5,87,46.0,17.0,31.03125,31.46,56.21,34.4,36.68,45.85,37.94,46.24,36.68,Moderate
2024-05-13,21.579166666666666,32.75833333333333,435.25,8.575,109.70833333333331,19.7,4.9,7.1,84,46.0,17.0,29.86875,31.67,56.23,34.4,36.27,45.34,37.59,45.14,36.27,Moderate
2024-05-14,27.7625,44.65,477.1666666666667,9.858333333333333,113.79166666666669,21.0,0.4,10.2,78,46.0,17.0,39.14375,34.01,47.27,34.4,38.77,48.46,39.18,47.28,38.77,Moderate
2024-05-15,36.19166666666667,57.0,496.9166666666667,8.375,119.83333333333331,22.0,0.2,15.0,73,46.0,17.0,51.19166666666667,34.13,36.6,34.4,41.49,51.86,40.76,50.37,41.49,High
2024-05-16,38.03333333333333,62.575,518.7083333333334,9.404166666666669,120.04166666666669,22.7,0.0,12.1,61,46.0,17.0,53.03333333333333,35.31,34.87,34.4,42.17,52.71,41.27,50.7,42.17,High
2024-05-17,27.09583333333333,46.20416666666667,548.75,9.466666666666669,118.95833333333331,23.6,0.0,16.4,52,46.0,17.0,38.14375,35.63,23.36,34.4,34.0,42.5,33.26,43.01,34.0,Moderate
2024-05-18,39.016666666666666,62.35,632.8333333333334,9.041666666666666,140.625,23.8,4.1,14.5,61,46.0,17.0,54.016666666666666,40.16,29.8,34.4,42.77,53.46,41.56,53.46,42.77,High
2024-05-19,43.708333333333336,73.075,638.25,8.65,140.95833333333334,22.4,1.2,9.4,72,52.0,17.0,58.708333333333336,39.99,44.03,38.0,47.99,59.99,47.25,58.55,47.99,High
2024-05-20,42.7125,68.125,572.5833333333334,7.808333333333334,130.45833333333334,21.9,2.8,11.2,77,52.0,17.0,57.7125,36.58,44.14,38.0,46.76,58.45,46.08,56.47,46.76,High
